job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
2389,7.12,18.43,13.54,6579.64,6361.0,0.0
790,12.58,15.39,11.69,6580.96,6372.69,0.0
272,5.59,9.45,19.97,6588.34,6392.65,0.0
2061,11.16,14.44,15.16,6601.71,6407.82,0.0
665,14.71,16.6,19.4,6643.51,6427.22,0.0
444,6.48,5.55,5.16,6657.55,6432.38,0.0
1368,6.63,5.21,15.76,6661.18,6448.13,0.0
265,12.6,14.3,13.52,6674.57,6461.65,0.0
2047,14.8,9.82,6.64,6727.26,6468.29,0.0
1705,11.03,15.63,16.46,6749.63,6484.75,0.0
2874,15.84,9.23,13.04,6751.52,6497.8,0.0
462,8.35,6.16,9.41,6761.75,6507.21,0.0
1914,5.55,15.0,8.18,6770.72,6515.39,0.0
1402,6.82,6.1,14.03,6812.82,6529.42,0.0
2666,16.4,12.87,11.08,6825.77,6540.5,0.0
2392,19.34,13.63,13.26,6827.29,6553.77,0.0
633,12.25,5.37,10.36,6849.21,6564.12,0.0
1761,18.96,5.85,6.18,6861.87,6570.3,0.0
2532,18.5,15.9,12.71,6867.25,6583.01,0.0
632,17.17,6.49,6.77,6877.25,6589.78,0.0
99,16.45,8.6,12.1,6883.11,6601.89,0.0
1070,14.69,19.99,12.07,6889.31,6613.95,0.0
1768,6.58,16.12,16.65,6895.13,6630.6,0.0
1960,17.85,12.48,14.44,6911.7,6645.04,0.0
1057,19.02,17.47,10.53,6934.22,6655.56,0.0
2459,16.89,19.75,11.44,6958.8,6667.0,0.0
595,13.09,8.01,7.66,6967.72,6674.66,0.0
2542,11.79,10.8,12.97,6970.33,6687.63,0.0
2358,8.69,12.58,11.08,6975.39,6698.71,0.0
2927,7.89,11.09,7.58,6978.76,6706.3,0.0
2696,6.7,17.52,17.99,6989.23,6724.29,0.0
2920,19.27,19.57,11.8,6995.42,6736.09,0.0
779,9.23,7.56,18.32,7008.03,6754.41,0.0
1284,9.0,16.33,12.0,7030.16,6766.41,0.0
2800,9.03,7.08,5.77,7032.4,6772.18,0.0
1445,12.16,15.57,18.67,7048.07,6790.85,0.0
274,16.44,5.76,9.79,7069.81,6800.64,0.0
2243,10.78,19.21,13.17,7112.58,6813.81,0.0
1745,8.03,12.26,5.01,7116.9,6818.82,0.0
1959,15.55,6.49,17.95,7118.37,6836.77,0.0
2660,10.34,13.38,8.64,7127.29,6845.41,0.0
287,13.96,9.04,19.24,7132.85,6864.65,0.0
2191,10.81,9.21,5.32,7159.65,6869.96,0.0
745,15.14,15.1,7.81,7163.7,6877.77,0.0
67,11.38,10.72,7.92,7199.97,6885.69,0.0
1846,15.91,9.26,6.62,7222.84,6892.31,0.0
1739,15.07,6.17,14.91,7254.18,6907.21,0.0
501,17.85,15.17,10.49,7255.05,6917.7,0.0
2896,10.98,12.28,18.54,7271.32,6936.24,0.0
1256,7.87,9.82,17.34,7297.47,6953.58,0.0
624,14.14,14.56,7.92,7299.07,6961.49,0.0
481,5.01,7.32,8.1,7301.76,6969.59,0.0
2640,13.63,11.5,10.73,7328.54,6980.33,0.0
352,5.67,10.28,11.91,7343.3,6992.23,0.0
1263,8.42,5.04,8.57,7344.49,7000.81,0.0
2707,5.66,7.27,10.75,7355.63,7011.56,0.0
1136,7.42,5.92,5.52,7360.58,7017.08,0.0
767,5.61,12.98,7.99,7363.81,7025.07,0.0
2577,19.94,12.82,6.18,7364.49,7031.25,0.0
884,17.73,14.45,12.38,7387.4,7043.62,0.0
1383,10.81,13.51,13.74,7400.7,7057.37,0.0
2898,16.56,18.5,19.0,7416.73,7076.37,0.0
1668,11.6,9.5,7.34,7440.86,7083.71,0.0
2583,16.81,18.45,5.55,7441.64,7089.26,0.0
1489,7.63,18.48,9.48,7467.36,7098.74,0.0
447,10.72,12.78,17.94,7524.76,7116.68,0.0
2517,16.36,5.42,12.96,7534.89,7129.63,0.0
1964,11.67,9.82,18.98,7535.54,7148.62,0.0
2379,9.14,7.91,9.51,7544.2,7158.13,0.0
707,16.85,17.96,17.8,7548.54,7175.93,0.0
2003,5.38,10.25,17.87,7568.46,7193.79,0.0
1708,12.28,16.52,6.86,7576.78,7200.66,0.0
1801,9.85,19.24,12.8,7580.7,7213.46,0.0
2354,12.46,15.29,15.1,7596.21,7228.56,0.0
585,14.56,19.86,6.43,7599.86,7234.99,0.0
162,15.17,5.99,10.56,7608.01,7245.55,0.0
186,8.6,9.94,14.03,7627.79,7259.58,0.0
1397,6.91,19.12,15.04,7637.62,7274.62,0.0
642,6.82,16.12,7.66,7647.77,7282.28,0.0
31,11.01,8.91,15.66,7652.72,7297.94,0.0
1603,8.14,11.1,7.67,7662.64,7305.6,0.0
880,5.98,6.97,16.69,7662.89,7322.29,0.0
164,15.28,12.81,9.95,7664.83,7332.24,0.0
1974,6.76,16.29,5.16,7671.1,7337.4,0.0
1857,6.49,9.45,5.28,7671.48,7342.67,0.0
863,16.88,9.15,8.55,7695.82,7351.23,0.0
1429,7.98,7.75,14.6,7711.9,7365.82,0.0
457,13.06,11.98,13.77,7723.82,7379.6,0.0
2456,12.27,9.65,6.37,7734.43,7385.97,0.0
2068,19.53,12.3,10.19,7753.34,7396.16,0.0
1441,13.89,16.66,13.63,7780.22,7409.78,0.0
28,12.11,10.15,11.81,7817.4,7421.6,0.0
613,10.73,8.9,7.11,7823.26,7428.71,0.0
326,16.21,15.74,9.79,7828.21,7438.5,0.0
789,6.65,7.26,15.08,7828.71,7453.58,0.0
550,15.51,6.78,14.53,7843.51,7468.1,0.0
1379,7.29,7.77,11.88,7870.46,7479.98,0.0
2756,12.62,16.34,5.53,7877.6,7485.51,0.0
2711,13.66,9.57,14.03,7884.75,7499.55,0.0
749,6.45,18.16,6.92,7907.4,7506.46,0.0
2570,12.93,11.22,8.67,7918.41,7515.13,0.0
2236,6.11,17.81,17.21,7923.63,7532.35,0.0
1327,17.04,6.14,10.65,7937.51,7543.0,0.0
1879,14.79,12.18,18.43,7938.13,7561.43,0.0
2245,10.39,6.15,6.93,7946.05,7568.36,0.0
717,9.75,10.63,8.87,7962.96,7577.24,0.0
2397,9.1,6.18,7.75,7974.66,7584.99,0.0
936,7.88,5.62,6.94,7988.56,7591.92,0.0
1069,8.59,18.62,7.53,7991.3,7599.46,0.0
625,15.31,11.37,5.52,7997.12,7604.98,0.0
1428,14.03,5.75,16.17,8008.36,7621.14,0.0
1250,15.68,7.25,9.0,8010.36,7630.15,0.0
2943,16.76,6.11,12.7,8016.17,7642.85,0.0
1997,16.03,18.87,19.29,8027.62,7662.14,0.0
475,5.33,13.95,8.45,8028.79,7670.59,0.0
328,13.07,10.79,12.36,8031.34,7682.95,0.0
1513,14.09,13.48,10.35,8042.07,7693.3,0.0
788,7.73,6.04,5.04,8042.58,7698.34,0.0
285,15.77,12.48,18.54,8044.92,7716.88,0.0
319,9.9,18.46,18.84,8074.58,7735.72,0.0
421,11.66,17.46,8.32,8110.0,7744.04,0.0
2421,15.73,10.34,5.69,8137.55,7749.73,0.0
406,15.85,18.44,19.39,8149.82,7769.12,0.0
1556,16.89,11.6,7.66,8154.1,7776.78,0.0
1563,9.47,16.47,9.09,8161.69,7785.87,0.0
678,7.77,6.88,7.8,8170.26,7793.67,0.0
1963,19.0,8.56,16.74,8191.04,7810.41,0.0
2304,12.99,19.39,6.36,8209.29,7816.76,0.0
2555,7.48,11.48,15.34,8266.28,7832.11,0.0
914,12.98,19.45,9.35,8266.98,7841.46,0.0
606,16.75,8.28,18.67,8283.89,7860.13,0.0
341,16.44,10.7,11.27,8311.18,7871.4,0.0
2811,10.29,13.98,15.54,8313.97,7886.94,0.0
1376,11.23,18.42,15.46,8324.39,7902.39,0.0
1748,8.19,10.91,12.4,8324.95,7914.79,0.0
1787,12.99,8.1,6.68,8378.43,7921.47,0.0
184,10.72,12.89,14.41,8404.37,7935.88,0.0
2903,17.64,15.19,7.59,8443.15,7943.46,0.0
29,13.7,8.77,7.18,8466.54,7950.64,0.0
841,9.11,19.38,15.2,8472.46,7965.85,0.0
1721,9.21,14.45,6.76,8473.05,7972.61,0.0
838,18.57,13.7,15.6,8482.64,7988.21,0.0
862,13.73,7.68,19.32,8488.93,8007.53,0.0
2179,17.64,14.05,8.36,8517.58,8015.89,0.0
1954,15.21,5.1,17.44,8527.37,8033.33,0.0
2738,11.33,8.62,9.55,8542.33,8042.88,0.0
163,19.52,13.1,19.85,8568.16,8062.73,0.0
1002,13.19,7.65,9.7,8599.27,8072.43,0.0
1560,18.62,13.68,7.24,8604.74,8079.66,0.0
40,7.62,10.73,11.7,8644.89,8091.36,0.0
1862,5.76,16.26,13.07,8655.19,8104.43,0.0
2942,6.27,5.77,12.23,8656.06,8116.66,0.0
2969,12.36,5.17,17.29,8663.36,8133.95,0.0
1517,19.91,19.29,12.02,8663.9,8145.97,0.0
1109,6.17,5.26,17.33,8667.06,8163.3,0.0
1389,19.39,13.52,11.35,8695.3,8174.66,0.0
210,5.52,14.36,16.81,8701.63,8191.47,0.0
2048,13.22,17.99,18.32,8704.87,8209.79,0.0
2794,12.1,11.82,7.79,8725.01,8217.58,0.0
1587,9.55,19.87,13.56,8726.06,8231.14,0.0
2856,12.96,10.34,6.26,8733.07,8237.4,0.0
277,5.85,6.69,8.33,8738.57,8245.73,0.0
2931,13.97,10.84,16.35,8741.22,8262.08,0.0
389,14.3,17.38,9.67,8748.46,8271.75,0.0
1890,19.16,15.6,12.69,8762.9,8284.43,0.0
2496,15.59,19.7,18.37,8783.95,8302.8,0.0
1831,8.91,6.96,15.06,8794.58,8317.86,0.0
1750,12.72,5.25,19.53,8803.44,8337.39,0.0
1731,9.52,13.48,6.47,8850.8,8343.87,0.0
2719,13.14,9.01,5.3,8862.94,8349.16,0.0
2223,16.5,18.57,16.03,8864.9,8365.2,0.0
2993,15.2,11.91,15.64,8877.2,8380.84,0.0
2091,5.66,14.75,18.64,8897.57,8399.48,0.0
2498,19.99,8.7,10.79,8940.44,8410.27,0.0
1119,9.76,14.89,15.08,8943.51,8425.35,0.0
1726,16.81,17.71,5.58,8943.78,8430.93,0.0
1227,15.05,6.42,6.23,8944.59,8437.16,0.0
1003,11.3,9.07,18.6,8976.4,8455.76,0.0
1165,17.48,17.3,9.86,8981.73,8465.62,0.0
1301,13.5,15.02,12.04,9017.36,8477.66,0.0
2987,15.02,13.83,11.75,9030.71,8489.41,0.0
1022,9.93,15.98,5.28,9065.77,8494.69,0.0
2779,11.21,14.55,17.64,9068.69,8512.33,0.0
898,15.26,15.52,19.92,9085.44,8532.25,0.0
2177,7.45,13.48,9.27,9087.95,8541.52,0.0
1359,5.31,9.5,17.79,9103.29,8559.31,0.0
2982,9.74,16.52,5.59,9126.04,8564.9,0.0
1199,11.59,14.56,16.06,9142.0,8580.95,0.0
832,7.45,19.06,17.81,9151.42,8598.76,0.0
2952,5.4,13.19,6.22,9204.05,8604.99,0.0
1505,18.35,17.99,15.54,9204.84,8620.53,0.0
433,8.36,19.02,9.65,9215.8,8630.18,0.0
254,12.2,10.86,16.89,9231.56,8647.07,0.0
866,13.99,6.49,6.4,9236.13,8653.47,0.0
2720,18.5,13.0,19.47,9244.3,8672.94,0.0
238,19.09,5.74,9.93,9272.46,8682.87,0.0
2872,17.17,12.96,12.5,9276.76,8695.37,0.0
1719,7.91,6.39,7.33,9294.28,8702.7,0.0
2782,9.34,15.12,7.22,9311.3,8709.91,0.0
1457,5.77,16.08,19.63,9317.67,8729.55,0.0
1657,7.17,16.66,14.24,9337.84,8743.79,0.0
659,6.56,9.88,16.46,9351.09,8760.24,0.0
1084,6.37,17.85,19.37,9366.97,8779.61,0.0
2348,14.89,15.78,13.29,9395.05,8792.91,0.0
1089,6.21,15.36,10.76,9472.34,8803.67,0.0
395,5.71,9.05,19.27,9473.87,8822.94,0.0
2649,12.89,11.42,7.33,9479.62,8830.27,0.0
2514,11.39,10.63,14.32,9480.85,8844.59,0.0
2652,11.65,14.61,10.95,9511.64,8855.54,0.0
2196,6.46,11.3,5.91,9511.79,8861.45,0.0
2882,7.23,10.42,13.66,9516.91,8875.11,0.0
1266,15.38,14.46,15.73,9533.76,8890.85,0.0
2182,9.82,17.95,16.12,9561.91,8906.97,0.0
2736,16.01,13.29,5.46,9564.95,8912.42,0.0
2318,9.91,15.54,15.78,9565.67,8928.21,0.0
141,12.17,15.01,8.77,9587.78,8936.97,0.0
1237,10.95,5.54,14.23,9646.49,8951.2,0.0
1618,15.87,5.72,5.54,9648.34,8956.74,0.0
2437,13.94,13.88,10.31,9661.3,8967.05,0.0
2299,13.36,5.94,7.38,9663.44,8974.42,0.0
486,12.49,5.95,14.35,9669.46,8988.78,0.0
1946,13.73,8.66,15.65,9695.15,9004.42,0.0
1967,14.28,8.86,13.55,9700.72,9017.97,0.0
517,6.16,9.88,16.3,9763.01,9034.28,0.0
2884,15.45,13.86,6.46,9806.28,9040.73,0.0
2020,7.63,15.0,8.95,9825.31,9049.68,0.0
2011,6.59,5.17,6.99,9831.94,9056.67,0.0
469,18.54,16.1,16.34,9838.77,9073.01,0.0
2986,16.54,9.88,19.71,9875.65,9092.72,0.0
1557,9.77,9.42,13.78,9881.22,9106.5,0.0
1586,14.65,15.54,6.21,9923.24,9112.71,0.0
432,16.8,13.26,14.3,9953.79,9127.01,0.0
1194,19.66,15.33,16.16,9955.28,9143.17,0.0
1671,19.29,6.96,13.75,9962.72,9156.92,0.0
2835,12.23,17.84,7.34,9984.72,9164.26,0.0
1329,15.66,17.53,14.19,9992.45,9178.45,0.0
904,11.77,17.81,8.82,10001.3,9187.27,0.0
2473,11.37,14.97,12.01,10028.92,9199.28,0.0
851,7.33,11.37,16.4,10043.27,9215.68,0.0
1638,12.17,8.83,14.9,10056.67,9230.58,0.0
743,17.16,5.98,7.09,10058.03,9237.67,0.0
2934,13.24,13.73,11.99,10087.69,9249.65,0.0
785,17.84,8.11,10.75,10102.61,9260.4,0.0
1583,15.64,18.07,11.1,10112.61,9271.5,0.0
2005,13.54,19.68,16.72,10121.85,9288.22,0.0
1350,9.16,12.2,5.21,10123.75,9293.43,0.0
2627,14.1,11.89,11.81,10130.7,9305.24,0.0
2139,17.43,19.58,9.91,10142.35,9315.15,0.0
2402,6.9,19.26,7.87,10163.05,9326.43,0.0
705,13.8,10.61,17.54,10180.5,9346.72,0.0
2248,14.42,17.0,9.96,10189.92,9356.68,0.0
2438,8.29,16.11,13.05,10190.15,9375.33,0.0
2658,14.09,9.86,17.7,10194.55,9393.02,0.0
1738,14.16,13.45,9.6,10227.79,9402.62,0.0
441,17.66,8.44,12.22,10233.81,9414.84,0.0
1079,12.86,17.66,14.79,10238.49,9429.63,0.0
1274,13.58,19.49,19.04,10240.71,9450.21,0.0
1875,5.71,15.87,16.13,10255.01,9466.35,0.0
758,9.81,8.01,5.24,10256.27,9471.58,0.0
615,18.07,8.86,17.14,10258.53,9488.72,0.0
77,10.1,16.61,14.27,10261.96,9502.98,0.0
2629,8.02,16.92,5.03,10276.02,9508.02,0.0
932,12.74,5.57,18.75,10287.37,9526.77,0.0
401,9.86,8.15,17.49,10295.08,9544.26,0.0
178,10.47,12.64,19.9,10319.84,9564.16,0.0
25,18.09,5.71,7.97,10343.89,9572.13,0.0
541,8.88,15.45,9.13,10357.82,9581.26,0.0
2936,16.88,8.12,15.6,10368.6,9596.86,0.0
967,11.83,14.7,9.4,10380.98,9606.26,0.0
1675,14.5,13.89,7.07,10402.88,9613.34,0.0
2659,9.49,13.44,14.2,10404.24,9627.53,0.0
890,15.82,5.24,16.16,10408.83,9643.69,0.0
2466,17.99,9.79,11.7,10416.97,9655.39,0.0
1112,6.35,7.38,18.64,10423.73,9674.04,0.0
797,6.11,11.04,13.42,10443.02,9687.46,0.0
2989,10.11,9.03,5.31,10444.2,9692.77,0.0
2564,6.76,12.35,11.99,10447.85,9704.75,0.0
1927,11.64,8.33,7.37,10469.2,9712.13,0.0
1797,17.96,12.23,15.58,10480.02,9727.7,0.0
443,11.65,17.63,13.28,10480.23,9740.98,0.0
1340,16.8,11.91,17.37,10504.58,9758.35,0.0
2504,18.26,5.28,10.25,10533.64,9768.6,0.0
2892,9.16,9.86,13.26,10534.46,9781.86,0.0
1800,16.78,13.43,7.45,10536.51,9789.31,0.0
14,17.21,18.36,14.77,10542.29,9804.08,0.0
870,13.02,10.8,12.33,10554.81,9816.41,0.0
1424,18.68,19.2,16.78,10560.08,9833.19,0.0
935,13.4,9.19,5.1,10584.93,9838.29,0.0
856,11.45,11.23,11.46,10590.74,9849.75,0.0
1075,14.31,7.82,15.01,10629.93,9864.76,0.0
1718,16.39,11.53,10.16,10645.12,9874.92,0.0
225,11.08,5.36,9.55,10661.45,9884.48,0.0
1407,15.65,12.86,7.61,10716.05,9892.09,0.0
522,13.26,9.4,6.25,10760.26,9898.33,0.0
1174,17.3,19.73,14.33,10769.23,9912.66,0.0
1950,15.44,15.08,5.8,10775.4,9918.46,0.0
74,16.86,10.33,18.95,10814.06,9937.41,0.0
2635,17.83,11.32,17.2,10865.82,9954.61,0.0
2715,10.64,16.15,19.91,10883.51,9974.52,0.0
2156,15.14,7.78,14.42,10898.95,9988.94,0.0
1910,15.39,12.88,8.15,10903.12,9997.09,0.0
737,10.31,11.91,19.67,10908.6,10016.76,0.0
1791,9.28,16.71,16.73,10910.93,10033.48,0.0
1989,15.78,12.29,17.93,10916.42,10051.41,0.0
992,7.38,13.71,18.9,10918.53,10070.31,0.0
1574,11.34,12.39,17.97,10929.81,10088.29,0.0
2955,13.68,14.06,7.68,10932.06,10095.96,0.0
2169,14.73,5.6,12.05,10932.34,10108.01,0.0
876,14.18,13.63,6.47,10974.41,10114.48,0.0
1238,18.55,13.05,14.17,10974.6,10128.66,0.0
840,9.8,13.29,18.09,11002.64,10146.75,0.0
590,10.05,10.35,8.36,11022.06,10155.11,0.0
2975,12.17,15.03,18.54,11025.92,10173.66,0.0
2854,16.74,12.77,5.23,11040.14,10178.88,0.0
2147,19.68,11.57,12.35,11080.4,10191.23,0.0
2006,18.95,18.78,12.49,11080.44,10203.72,0.0
2325,5.78,5.01,12.21,11088.73,10215.93,0.0
635,8.63,5.89,8.46,11090.06,10224.39,0.0
2906,9.22,17.99,8.27,11093.15,10232.65,0.0
2901,19.95,12.38,11.89,11110.91,10244.55,0.0
367,7.91,16.32,18.07,11120.35,10262.61,0.0
117,9.3,14.67,19.01,11165.98,10281.62,0.0
69,19.24,8.9,5.41,11187.03,10287.04,0.0
1935,5.29,7.5,5.15,11189.04,10292.19,0.0
387,19.15,15.01,8.63,11244.82,10300.81,0.0
2717,13.55,15.39,10.81,11246.07,10311.63,0.0
1826,10.56,19.11,6.74,11255.41,10318.37,0.0
2985,9.29,10.05,16.58,11262.89,10334.95,0.0
459,17.46,10.83,11.99,11276.4,10346.93,0.0
1723,15.25,8.72,7.59,11322.11,10354.53,0.0
2492,6.19,8.32,6.41,11340.14,10360.93,0.0
248,18.24,15.32,5.86,11364.46,10366.79,0.0
2407,10.37,18.59,14.11,11390.38,10380.9,0.0
2019,15.95,12.39,10.49,11396.87,10391.39,0.0
1817,12.27,12.58,9.38,11397.52,10400.77,0.0
2185,11.48,16.35,12.29,11399.24,10413.06,0.0
1278,9.12,6.4,11.92,11421.22,10424.98,0.0
41,7.41,17.64,13.24,11421.83,10438.22,0.0
1725,5.39,11.24,19.08,11427.35,10457.3,0.0
32,19.97,10.86,9.07,11447.16,10466.38,0.0
1987,8.22,11.96,15.35,11477.1,10481.73,0.0
1896,13.43,17.45,15.83,11484.4,10497.56,0.0
1299,12.43,8.56,15.95,11485.86,10513.51,0.0
1851,16.21,15.8,10.89,11499.66,10524.39,0.0
2319,15.62,16.67,10.93,11522.72,10535.32,0.0
2454,6.48,19.48,9.48,11527.75,10544.8,0.0
279,7.46,13.35,14.4,11536.11,10559.2,0.0
1086,10.04,18.29,9.62,11554.74,10568.82,0.0
1456,12.53,18.9,10.07,11555.11,10580.7,0.0
1640,11.08,9.73,10.22,11567.11,10590.92,0.0
1966,13.9,11.73,8.32,11589.06,10600.42,0.0
2964,13.31,18.28,8.34,11594.13,10618.71,0.0
2339,6.78,14.79,16.88,11598.56,10642.04,0.0
1162,20.0,11.1,9.88,11627.73,10651.93,0.0
621,16.46,10.24,15.7,11649.18,10667.63,0.0
768,6.96,13.05,18.42,11651.94,10686.05,0.0
1543,9.76,14.52,17.88,11694.48,10703.93,0.0
505,6.68,17.21,18.72,11726.83,10722.65,0.0
1975,5.83,14.66,6.32,11742.01,10728.97,0.0
2426,9.19,13.97,18.62,11776.07,10747.59,0.0
1979,10.56,19.87,6.47,11799.39,10754.06,0.0
2166,9.08,6.07,17.1,11820.56,10771.15,0.0
2812,6.72,6.12,17.71,11841.23,10788.86,0.0
2445,10.62,15.41,9.72,11878.52,10798.58,0.0
2298,8.92,7.42,12.72,11898.85,10811.31,0.0
1522,16.8,13.66,15.17,11903.29,10826.47,0.0
2276,7.8,9.93,10.47,11907.78,10836.95,0.0
556,18.72,15.39,12.94,11946.61,10849.89,0.0
953,7.52,13.55,9.47,11954.84,10859.36,0.0
1479,18.18,16.75,5.4,11963.8,10864.75,0.0
2101,16.73,9.88,12.47,11966.75,10877.22,0.0
891,17.56,13.4,7.65,11973.34,10884.87,0.0
2045,8.91,13.56,7.64,11973.6,10892.51,0.0
2900,7.18,16.89,19.51,11993.39,10917.33,0.0
538,19.11,6.86,7.0,12025.09,10924.33,0.0
1973,13.58,13.44,8.31,12033.37,10932.64,0.0
497,18.52,12.83,11.82,12039.71,10944.46,0.0
245,8.69,12.37,18.36,12046.65,10962.82,0.0
2817,12.86,19.05,18.38,12092.55,10981.2,0.0
1924,8.69,15.03,16.86,12095.05,10998.06,0.0
121,14.3,8.45,19.99,12100.07,11018.05,0.0
1273,10.33,13.39,16.88,12107.73,11034.93,0.0
2341,5.05,6.28,7.84,12122.26,11042.77,0.0
1185,6.53,16.59,8.43,12143.29,11051.2,0.0
653,19.85,13.54,11.0,12148.34,11062.21,0.0
1681,9.24,18.51,7.25,12165.97,11069.46,0.0
2489,16.09,12.75,5.18,12208.26,11074.64,0.0
2840,5.25,16.09,13.59,12264.41,11096.57,0.0
2742,5.16,9.97,6.77,12270.24,11103.34,0.0
612,14.53,10.16,8.99,12303.6,11112.32,0.0
2534,7.68,9.32,12.96,12314.35,11125.4,0.0
75,13.72,13.63,15.81,12316.87,11141.89,0.0
637,14.13,12.96,10.86,12346.96,11152.75,0.0
2997,10.77,17.52,8.81,12412.98,11165.37,0.0
792,9.6,15.05,12.63,12470.56,11184.24,0.0
608,9.77,18.33,7.21,12486.89,11197.15,0.0
2123,15.52,6.62,17.97,12486.9,11215.12,0.0
1814,19.69,6.5,8.79,12492.53,11223.91,0.0
199,6.99,11.97,17.17,12495.05,11241.08,0.0
1413,16.85,14.31,13.51,12499.25,11254.59,0.0
2056,7.43,19.54,18.04,12546.97,11272.64,0.0
1778,13.63,17.78,5.47,12552.0,11278.11,0.0
338,9.1,18.16,6.41,12579.59,11291.24,0.0
2970,15.86,15.73,10.32,12600.69,11310.88,0.0
1769,11.76,12.51,18.9,12646.62,11331.96,0.0
2187,6.41,18.16,7.96,12664.63,11339.92,0.0
846,16.72,13.4,5.88,12721.57,11350.52,0.0
976,8.89,15.04,10.45,12731.61,11370.12,0.0
1650,19.04,18.96,6.01,12745.9,11384.64,0.0
1151,15.04,19.54,11.52,12748.44,11409.69,0.0
1430,17.77,13.88,10.77,12766.58,11422.82,0.0
2739,9.31,16.31,18.31,12772.28,11446.66,0.0
34,8.48,5.15,6.2,12772.93,11452.86,0.0
2290,10.79,9.62,5.49,12775.92,11458.35,0.0
371,16.46,15.01,16.78,12825.57,11475.14,0.0
2951,19.81,18.57,10.22,12852.44,11486.91,0.0
1695,5.44,5.42,12.05,12860.25,11498.96,0.0
2373,8.04,6.97,8.22,12863.03,11507.18,0.0
2164,12.57,10.51,15.11,12877.42,11522.28,0.0
59,8.34,18.2,6.8,12893.22,11529.08,0.0
1240,18.51,14.23,17.39,12896.09,11549.41,0.0
1356,7.49,15.05,16.28,12916.86,11565.69,0.0
2767,18.22,8.9,11.04,12929.93,11576.73,0.0
812,16.08,8.0,14.74,12935.04,11591.48,0.0
1936,15.59,18.11,12.1,12974.54,11603.58,0.0
658,5.22,16.97,16.52,12987.06,11620.1,0.0
1507,11.71,16.6,11.32,12999.17,11631.42,0.0
964,14.4,8.96,16.18,13016.22,11647.59,0.0
2916,13.68,11.08,17.42,13024.35,11665.01,0.0
354,20.0,7.06,19.19,13027.93,11684.21,0.0
601,15.17,16.01,19.88,13037.0,11704.08,0.0
2968,14.36,13.1,7.65,13044.75,11711.73,0.0
1926,10.52,14.69,13.98,13052.04,11725.72,0.0
2443,13.07,8.48,9.33,13053.5,11735.05,0.0
2130,15.0,11.85,17.62,13063.53,11752.67,0.0
2049,16.73,17.35,14.56,13095.49,11767.23,0.0
336,18.72,17.81,14.39,13123.42,11781.62,0.0
2012,18.84,15.5,14.97,13124.0,11796.59,0.0
2692,8.16,14.23,14.06,13124.71,11810.66,0.0
2614,14.58,18.09,19.31,13129.72,11829.97,0.0
1724,18.7,10.35,11.13,13140.03,11841.09,0.0
616,19.83,19.67,5.39,13169.57,11846.48,0.0
2953,9.54,12.94,18.03,13176.75,11864.51,0.0
1693,13.01,10.5,8.93,13207.95,11873.45,0.0
1435,18.49,12.46,16.65,13239.67,11890.1,0.0
875,5.8,6.35,5.06,13275.35,11895.16,0.0
2784,10.04,19.19,14.9,13283.0,11910.05,0.0
2457,19.63,16.14,5.38,13295.48,11915.44,0.0
480,5.2,16.16,13.02,13313.01,11928.45,0.0
2315,18.13,12.36,16.68,13327.71,11945.13,0.0
2033,15.47,19.96,13.81,13335.95,11959.74,0.0
2828,6.37,19.55,7.52,13343.62,11972.99,0.0
1095,10.86,16.51,18.29,13375.95,12000.28,0.0
973,13.78,6.79,17.29,13393.57,12017.57,0.0
2751,10.15,19.15,19.47,13393.67,12037.03,0.0
1569,18.29,15.76,19.95,13398.33,12056.99,0.0
868,10.07,15.9,16.98,13410.6,12073.97,0.0
2075,15.25,9.2,12.4,13415.04,12086.37,0.0
2286,7.0,6.47,13.42,13417.21,12099.78,0.0
2469,6.47,10.19,14.05,13426.24,12113.83,0.0
281,16.36,14.59,18.54,13449.06,12132.37,0.0
144,7.42,18.6,13.55,13455.04,12145.92,0.0
1043,19.05,9.39,12.09,13466.07,12158.02,0.0
730,10.65,5.33,5.66,13472.8,12163.68,0.0
2853,11.56,6.47,9.61,13475.51,12173.29,0.0
2317,18.05,16.89,5.3,13477.22,12178.59,0.0
2239,12.93,7.83,9.17,13495.14,12187.76,0.0
1352,6.12,10.77,18.72,13496.74,12206.48,0.0
2914,12.03,19.83,10.62,13499.35,12217.1,0.0
1808,12.48,13.91,14.34,13500.2,12231.44,0.0
2305,7.95,7.67,5.01,13513.46,12236.45,0.0
1172,14.06,18.25,6.26,13542.58,12242.71,0.0
2778,12.38,19.31,12.12,13544.82,12254.82,0.0
1796,9.24,12.6,17.3,13545.51,12272.12,0.0
2656,13.79,18.43,16.03,13561.34,12288.16,0.0
1255,14.63,18.25,9.14,13563.27,12297.3,0.0
558,12.04,15.93,18.96,13580.31,12318.49,0.0
1596,13.28,19.16,11.84,13586.04,12330.52,0.0
2135,5.04,8.48,15.27,13590.5,12345.8,0.0
1683,8.35,17.98,8.5,13599.81,12354.3,0.0
1183,13.11,6.67,5.52,13603.48,12359.82,0.0
1736,12.38,19.81,18.05,13606.51,12389.68,0.0
2071,13.54,17.25,12.52,13613.93,12402.2,0.0
2648,13.39,17.28,19.54,13641.61,12425.69,0.0
2384,18.22,7.48,12.23,13643.26,12437.92,0.0
1652,7.32,16.2,19.01,13649.34,12456.93,0.0
